          S1          S2          D1          D2
 -0.1047E+03 -0.2611E+03  0.2087E-09 -0.3830E-02
 -0.1118E+03 -0.2605E+03 -0.6293E-03 -0.3569E-02
 -0.1215E+03 -0.2577E+03 -0.1205E-02 -0.3312E-02
 -0.1595E+03 -0.2400E+03 -0.1738E-02 -0.3011E-02
 -0.1655E+03 -0.2360E+03 -0.2238E-02 -0.2668E-02
 -0.1685E+03 -0.2330E+03 -0.2747E-02 -0.2305E-02
 -0.1709E+03 -0.2295E+03 -0.3295E-02 -0.1903E-02
 -0.1732E+03 -0.2246E+03 -0.3922E-02 -0.1428E-02
 -0.1755E+03 -0.2155E+03 -0.4683E-02 -0.8258E-03
 -0.1775E+03 -0.1856E+03 -0.5634E-02 -0.3437E-07
 -0.1726E+03 -0.1274E+03 -0.6660E-02  0.1174E-02
 -0.1610E+03 -0.8429E+02 -0.7671E-02  0.2792E-02
 -0.1059E+03  0.3239E+02 -0.8026E-02  0.4634E-02
  0.1611E+02  0.2009E+03 -0.6559E-02  0.5504E-02
  0.4644E+02  0.2326E+03 -0.4335E-02  0.5166E-02
  0.7274E+02  0.2509E+03 -0.2764E-02  0.4787E-02
  0.8706E+02  0.2577E+03 -0.1610E-02  0.4424E-02
  0.9686E+02  0.2604E+03 -0.7248E-03  0.4110E-02
  0.1047E+03  0.2611E+03 -0.4521E-07  0.3830E-02
  0.1118E+03  0.2605E+03  0.6293E-03  0.3569E-02
  0.1215E+03  0.2577E+03  0.1205E-02  0.3312E-02
  0.1595E+03  0.2400E+03  0.1738E-02  0.3011E-02
  0.1655E+03  0.2360E+03  0.2238E-02  0.2668E-02
  0.1685E+03  0.2330E+03  0.2747E-02  0.2305E-02
  0.1709E+03  0.2295E+03  0.3295E-02  0.1903E-02
  0.1732E+03  0.2246E+03  0.3922E-02  0.1428E-02
  0.1755E+03  0.2155E+03  0.4683E-02  0.8258E-03
  0.1775E+03  0.1856E+03  0.5634E-02  0.3437E-07
  0.1726E+03  0.1274E+03  0.6660E-02 -0.1174E-02
  0.1610E+03  0.8429E+02  0.7671E-02 -0.2792E-02
  0.9980E+02 -0.5140E+02  0.7723E-02 -0.4459E-02
 -0.1611E+02 -0.2009E+03  0.6559E-02 -0.5504E-02
 -0.4644E+02 -0.2326E+03  0.4335E-02 -0.5166E-02
 -0.7274E+02 -0.2509E+03  0.2764E-02 -0.4787E-02
 -0.8706E+02 -0.2577E+03  0.1610E-02 -0.4424E-02
 -0.9686E+02 -0.2604E+03  0.7248E-03 -0.4110E-02
 -0.1047E+03 -0.2611E+03  0.2087E-09 -0.3830E-02
          S1          S2          D1          D2
 -0.1671E+03 -0.4476E+03  0.2205E-08 -0.2234E-02
 -0.1772E+03 -0.4467E+03 -0.3689E-03 -0.2092E-02
 -0.1916E+03 -0.4427E+03 -0.7103E-03 -0.1952E-02
 -0.2775E+03 -0.4044E+03 -0.1023E-02 -0.1771E-02
 -0.2870E+03 -0.3979E+03 -0.1314E-02 -0.1566E-02
 -0.2919E+03 -0.3931E+03 -0.1609E-02 -0.1350E-02
 -0.2957E+03 -0.3876E+03 -0.1925E-02 -0.1111E-02
 -0.2991E+03 -0.3801E+03 -0.2286E-02 -0.8320E-03
 -0.3025E+03 -0.3671E+03 -0.2723E-02 -0.4802E-03
 -0.3050E+03 -0.3293E+03 -0.3279E-02 -0.1970E-07
 -0.2950E+03 -0.2141E+03 -0.3888E-02  0.6854E-03
 -0.2771E+03 -0.1473E+03 -0.4474E-02  0.1628E-02
 -0.1812E+03  0.4458E+02 -0.4833E-02  0.2790E-02
  0.3692E+02  0.3567E+03 -0.3811E-02  0.3198E-02
  0.8247E+02  0.4041E+03 -0.2506E-02  0.2986E-02
  0.1240E+03  0.4340E+03 -0.1593E-02  0.2759E-02
  0.1428E+03  0.4430E+03 -0.9310E-03  0.2558E-02
  0.1563E+03  0.4466E+03 -0.4208E-03  0.2386E-02
  0.1671E+03  0.4476E+03 -0.2665E-07  0.2234E-02
  0.1772E+03  0.4467E+03  0.3689E-03  0.2092E-02
  0.1916E+03  0.4427E+03  0.7103E-03  0.1952E-02
  0.2775E+03  0.4044E+03  0.1023E-02  0.1771E-02
  0.2870E+03  0.3979E+03  0.1314E-02  0.1566E-02
  0.2919E+03  0.3931E+03  0.1608E-02  0.1350E-02
  0.2957E+03  0.3876E+03  0.1925E-02  0.1111E-02
  0.2991E+03  0.3801E+03  0.2286E-02  0.8320E-03
  0.3025E+03  0.3671E+03  0.2723E-02  0.4802E-03
  0.3050E+03  0.3294E+03  0.3279E-02  0.1972E-07
  0.2950E+03  0.2141E+03  0.3888E-02 -0.6854E-03
  0.2767E+03  0.1459E+03  0.4473E-02 -0.1628E-02
  0.1689E+03 -0.1030E+03  0.4379E-02 -0.2528E-02
  0.8140E+02 -0.2197E+03  0.3763E-02 -0.3158E-02
 -0.8242E+02 -0.4041E+03  0.2506E-02 -0.2986E-02
 -0.1240E+03 -0.4340E+03  0.1593E-02 -0.2759E-02
 -0.1428E+03 -0.4430E+03  0.9310E-03 -0.2558E-02
 -0.1563E+03 -0.4466E+03  0.4208E-03 -0.2386E-02
 -0.1671E+03 -0.4476E+03  0.2205E-08 -0.2234E-02
          S1          S2          D1          D2
 -0.1978E+03 -0.5250E+03  0.4268E-08 -0.1905E-02
 -0.2085E+03 -0.5240E+03 -0.3144E-03 -0.1783E-02
 -0.2232E+03 -0.5199E+03 -0.6055E-03 -0.1664E-02
 -0.3248E+03 -0.4756E+03 -0.8707E-03 -0.1508E-02
 -0.3353E+03 -0.4684E+03 -0.1119E-02 -0.1334E-02
 -0.3406E+03 -0.4631E+03 -0.1371E-02 -0.1151E-02
 -0.3448E+03 -0.4572E+03 -0.1643E-02 -0.9485E-03
 -0.3484E+03 -0.4492E+03 -0.1953E-02 -0.7110E-03
 -0.3519E+03 -0.4359E+03 -0.2332E-02 -0.4113E-03
 -0.3543E+03 -0.4012E+03 -0.2823E-02 -0.1800E-07
 -0.3409E+03 -0.2618E+03 -0.3393E-02  0.5982E-03
